Story,Tom_Label,P1,P2,WM_Label,TOM Responses,WM Responses Humans,WM Responses Objects
The apple is moved to room_1. The bottle is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to room_1. The chess piece is moved to room_2. The shoe is moved to room_1. The chess piece is moved to the_hallway. The hat is moved to room_1. The hat is moved to room_5. The shoe is moved to room_5. The apple is moved to room_5. The ball is moved to room_1. The shoe is moved to room_2. The bottle is moved to room_3. The ball is moved to the_hallway. The hat is moved to room_1. The ball is moved to room_1. The chess piece is moved to room_4. The chess piece is moved to room_3. The bottle is moved to room_4. The apple is moved to room_2. The apple is moved to room_1. The chess piece is moved to room_4. The chess piece is moved to room_1. The bottle is moved to room_5. The ball is moved to room_2. The bottle is moved to room_1. The bottle is moved to the_hallway. The chess piece is moved to room_5. The bottle is moved to room_1,room_2,"The hat,The shoe",The apple,room_2,room_1,Danny went to room_2.,room_5
The ball is moved to room_4. The apple is moved to room_4. The chess piece is moved to room_4. The ball is moved to room_3. The shoe is moved to room_4. The bottle is moved to room_2. The hat is moved to room_1. The chess piece is moved to room_3. The bottle is moved to the_hallway. The bottle is moved to room_4. The shoe is moved to room_3. The hat is moved to the_hallway. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_5. The hat is moved to room_1. The bottle is moved to room_3. The ball is moved to room_4. The apple is moved to room_5. The chess piece is moved to room_2. The shoe is moved to room_4. The shoe is moved to room_1. The apple is moved to room_1. The hat is moved to the_hallway. The apple is moved to room_2. The apple is moved to room_3. The apple is moved to room_4. The apple is moved to room_3. The hat is moved to room_2. The bottle is moved to room_4,room_4,"The chess piece,The ball",The shoe,room_4,room_4,Alice went to room_3.,The shoe was moved to room_3.
The chess piece is moved to room_1. The chess piece is moved to the_hallway. The bottle is moved to room_4. The bottle is moved to room_3. The bottle is moved to the_hallway. The bottle is moved to room_2. The chess piece is moved to room_1. The apple is moved to room_2. The hat is moved to room_2. The ball is moved to room_2. The shoe is moved to room_2. The apple is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_3. The chess piece is moved to room_2. The chess piece is moved to room_3. The chess piece is moved to room_4. The chess piece is moved to room_3. The apple is moved to the_hallway. The ball is moved to room_3. The shoe is moved to room_3. The shoe is moved to the_hallway. The chess piece is moved to the_hallway. The bottle is moved to room_2. The apple is moved to room_2. The chess piece is moved to room_4. The bottle is moved to the_hallway. The bottle is moved to room_2. The apple is moved to room_3. The apple is moved to room_2,room_3,"The ball,The hat",The shoe,room_3,room_3,Alice moved to the hallway.,the_hallway
The bottle is moved to room_2. The hat is moved to room_1. The shoe is moved to room_4. The shoe is moved to room_3. The ball is moved to room_4. The ball is moved to room_3. The bottle is moved to room_3. The apple is moved to room_4. The bottle is moved to room_2. The chess piece is moved to room_2. The apple is moved to room_3. The chess piece is moved to room_3. The chess piece is moved to room_2. The bottle is moved to room_1. The hat is moved to room_5. The bottle is moved to the_hallway. The bottle is moved to room_1. The chess piece is moved to room_3. The shoe is moved to the_hallway. The hat is moved to room_4. The apple is moved to the_hallway. The apple is moved to room_1. The hat is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3. The bottle is moved to room_5. The chess piece is moved to room_2. The bottle is moved to room_4. The bottle is moved to room_1. The hat is moved to room_4,the_hallway,"The ball,The shoe",The apple,the_hallway,room_1,Danny moved to the hallway.,The apple was moved to room_1.
The apple is moved to room_2. The hat is moved to room_4. The ball is moved to room_1. The ball is moved to room_2. The ball is moved to room_3. The bottle is moved to room_1. The hat is moved to room_1. The bottle is moved to room_2. The chess piece is moved to room_2. The bottle is moved to the_hallway. The shoe is moved to room_2. The bottle is moved to room_2. The hat is moved to room_5. The apple is moved to the_hallway. The bottle is moved to room_1. The ball is moved to room_2. The bottle is moved to room_5. The chess piece is moved to room_3. The apple is moved to room_1. The hat is moved to room_2. The shoe is moved to room_3. The shoe is moved to room_4. The bottle is moved to room_1. The bottle is moved to the_hallway. The ball is moved to the_hallway. The ball is moved to room_2. The hat is moved to room_1. The ball is moved to the_hallway. The hat is moved to the_hallway. The bottle is moved to room_1,room_3,"The apple,The chess piece",The shoe,room_3,room_4,Alice moved to room_4.,room_3
The bottle is moved to room_2. The shoe is moved to room_2. The apple is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to room_3. The ball is moved to room_1. The apple is moved to room_3. The ball is moved to room_2. The chess piece is moved to room_2. The ball is moved to the_hallway. The hat is moved to room_2. The bottle is moved to the_hallway. The shoe is moved to room_1. The ball is moved to room_4. The apple is moved to room_2. The shoe is moved to room_5. The chess piece is moved to the_hallway. The ball is moved to room_1. The ball is moved to room_2. The apple is moved to the_hallway. The hat is moved to the_hallway. The hat is moved to room_1. The apple is moved to room_4. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The ball is moved to room_1. The chess piece is moved to room_2. The chess piece is moved to room_1. The ball is moved to the_hallway. The apple is moved to room_1,the_hallway,"The shoe,The bottle",The hat,the_hallway,room_1,Charlie moved to the hallway.,The hat was moved to room_1.
The bottle is moved to room_1. The hat is moved to room_1. The chess piece is moved to room_1. The ball is moved to room_1. The apple is moved to room_2. The bottle is moved to room_5. The hat is moved to room_5. The chess piece is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_5. The ball is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3. The shoe is moved to room_2. The hat is moved to room_2. The bottle is moved to room_1. The apple is moved to room_3. The apple is moved to room_4. The shoe is moved to room_1. The shoe is moved to the_hallway. The ball is moved to room_1. The ball is moved to the_hallway. The apple is moved to room_3. The apple is moved to room_4. The apple is moved to room_5. The shoe is moved to room_4. The chess piece is moved to the_hallway. The chess piece is moved to room_4. The apple is moved to room_2. The shoe is moved to room_1,room_1,"The hat,The bottle",The ball,room_1,the hallway,Bob moved to the hallway.,the_hallway
The bottle is moved to room_1. The ball is moved to room_1. The hat is moved to room_1. The apple is moved to room_1. The apple is moved to room_2. The chess piece is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The shoe is moved to room_1. The hat is moved to the_hallway. The bottle is moved to room_2. The apple is moved to room_2. The chess piece is moved to room_5. The ball is moved to the_hallway. The chess piece is moved to room_4. The apple is moved to room_1. The hat is moved to room_4. The bottle is moved to room_3. The shoe is moved to the_hallway. The shoe is moved to room_2. The chess piece is moved to room_3. The hat is moved to room_5. The hat is moved to room_4. The apple is moved to room_5. The apple is moved to room_2. The apple is moved to the_hallway. The chess piece is moved to room_4. The hat is moved to room_5,the_hallway,"The bottle,The ball",The shoe,the_hallway,Room_2,Alice moved to the hallway.,The shoe was moved to room_2.
The hat is moved to room_2. The bottle is moved to room_1. The hat is moved to room_1. The chess piece is moved to room_1. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_2. The hat is moved to the_hallway. The shoe is moved to room_4. The apple is moved to room_2. The ball is moved to room_1. The chess piece is moved to room_2. The hat is moved to room_2. The bottle is moved to room_2. The apple is moved to room_1. The chess piece is moved to the_hallway. The shoe is moved to room_5. The shoe is moved to room_2. The chess piece is moved to room_1. The chess piece is moved to room_2. The ball is moved to room_2. The ball is moved to the_hallway. The shoe is moved to the_hallway. The shoe is moved to room_2. The apple is moved to the_hallway. The apple is moved to room_1. The shoe is moved to room_1. The shoe is moved to room_5. The shoe is moved to room_1. The apple is moved to room_5,room_2,"The chess piece,The bottle",The ball,room_2,room_2,Bob moved to the hallway.,the_hallway
The shoe is moved to room_4. The hat is moved to room_4. The hat is moved to room_5. The ball is moved to room_4. The chess piece is moved to room_2. The hat is moved to room_4. The apple is moved to room_4. The hat is moved to room_1. The ball is moved to room_3. The shoe is moved to room_3. The apple is moved to room_3. The bottle is moved to room_4. The shoe is moved to room_4. The chess piece is moved to room_1. The shoe is moved to room_3. The hat is moved to room_2. The ball is moved to room_4. The hat is moved to the_hallway. The chess piece is moved to the_hallway. The bottle is moved to room_1. The apple is moved to room_4. The apple is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3. The chess piece is moved to room_4. The hat is moved to room_2. The bottle is moved to room_5. The chess piece is moved to room_1. The bottle is moved to room_2. The bottle is moved to room_1,room_4,"The shoe,The ball",The apple,room_4,room_4,Danny moved to room_4.,Room_4
The apple is moved to room_2. The chess piece is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_2. The bottle is moved to room_4. The bottle is moved to room_1. The shoe is moved to room_2. The ball is moved to room_2. The apple is moved to room_3. The bottle is moved to room_5. The hat is moved to room_2. The chess piece is moved to the_hallway. The ball is moved to the_hallway. The shoe is moved to the_hallway. The chess piece is moved to room_2. The chess piece is moved to room_3. The apple is moved to room_4. The bottle is moved to room_1. The bottle is moved to room_5. The apple is moved to room_1. The hat is moved to the_hallway. The hat is moved to room_4. The bottle is moved to room_4. The bottle is moved to room_5. The bottle is moved to room_2. The bottle is moved to room_1. The bottle is moved to the_hallway. The bottle is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_1,the_hallway,"The shoe,The ball",The hat,the_hallway,room_2,Charlie moved to the hallway.,room_4
The shoe is moved to room_1. The apple is moved to room_2. The chess piece is moved to room_4. The chess piece is moved to room_5. The apple is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The apple is moved to room_5. The bottle is moved to room_1. The chess piece is moved to room_1. The hat is moved to room_1. The shoe is moved to the_hallway. The shoe is moved to room_4. The ball is moved to room_4. The ball is moved to room_5. The ball is moved to room_2. The ball is moved to room_1. The chess piece is moved to room_2. The shoe is moved to room_3. The bottle is moved to room_2. The hat is moved to room_2. The hat is moved to the_hallway. The apple is moved to room_1. The ball is moved to room_2. The apple is moved to room_5. The ball is moved to room_1. The chess piece is moved to room_3. The ball is moved to the_hallway. The ball is moved to room_4. The apple is moved to room_1,room_2,"The shoe,The bottle",The hat,room_2,room_2,Charlie moved to the hallway.,the_hallway
The apple is moved to room_4. The ball is moved to room_1. The chess piece is moved to room_4. The apple is moved to room_3. The chess piece is moved to room_3. The shoe is moved to room_1. The ball is moved to room_5. The bottle is moved to room_1. The bottle is moved to room_5. The apple is moved to room_4. The shoe is moved to room_5. The bottle is moved to room_4. The bottle is moved to room_3. The apple is moved to room_1. The ball is moved to room_1. The hat is moved to room_2. The chess piece is moved to the_hallway. The chess piece is moved to room_2. The apple is moved to the_hallway. The chess piece is moved to the_hallway. The shoe is moved to room_1. The shoe is moved to room_2. The chess piece is moved to room_4. The hat is moved to room_1. The chess piece is moved to room_1. The apple is moved to room_4. The chess piece is moved to the_hallway. The chess piece is moved to room_4. The apple is moved to room_1. The hat is moved to room_2,room_1,"The bottle,The ball",The shoe,room_1,room_1,Alice moved to room_5.,room_2
The ball is moved to room_1. The shoe is moved to room_1. The shoe is moved to room_5. The chess piece is moved to room_1. The hat is moved to room_2. The hat is moved to the_hallway. The apple is moved to room_1. The ball is moved to the_hallway. The bottle is moved to room_1. The bottle is moved to room_5. The chess piece is moved to room_5. The ball is moved to room_4. The bottle is moved to room_2. The ball is moved to room_5. The hat is moved to room_2. The apple is moved to the_hallway. The shoe is moved to room_1. The bottle is moved to the_hallway. The hat is moved to the_hallway. The ball is moved to room_2. The chess piece is moved to room_1. The chess piece is moved to room_2. The apple is moved to room_4. The hat is moved to room_1. The ball is moved to room_1. The apple is moved to room_1. The apple is moved to room_5. The ball is moved to room_5. The hat is moved to room_2. The apple is moved to room_1,room_1,"The bottle,The shoe",The chess piece,room_1,room_2,Edward moved to room_2.,Room_2
The bottle is moved to room_4. The chess piece is moved to room_2. The bottle is moved to room_3. The chess piece is moved to room_3. The shoe is moved to room_4. The hat is moved to room_1. The hat is moved to the_hallway. The apple is moved to room_4. The bottle is moved to room_4. The bottle is moved to room_1. The ball is moved to room_4. The chess piece is moved to the_hallway. The shoe is moved to room_3. The chess piece is moved to room_2. The bottle is moved to room_5. The chess piece is moved to room_3. The apple is moved to room_3. The chess piece is moved to room_4. The hat is moved to room_2. The bottle is moved to room_2. The ball is moved to room_3. The ball is moved to the_hallway. The hat is moved to the_hallway. The chess piece is moved to room_5. The chess piece is moved to room_4. The hat is moved to room_4. The hat is moved to room_5. The chess piece is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3,room_3,"The apple,The shoe",The ball,room_3,room_3,Bob moved to the hallway.,The ball was moved to the hallway.
The apple is moved to room_4. The bottle is moved to room_2. The shoe is moved to room_2. The apple is moved to room_5. The chess piece is moved to room_2. The hat is moved to room_2. The hat is moved to room_1. The apple is moved to room_4. The apple is moved to room_1. The apple is moved to the_hallway. The ball is moved to room_2. The shoe is moved to the_hallway. The bottle is moved to room_1. The apple is moved to room_4. The bottle is moved to the_hallway. The bottle is moved to room_1. The hat is moved to the_hallway. The chess piece is moved to the_hallway. The apple is moved to room_3. The chess piece is moved to room_4. The ball is moved to the_hallway. The ball is moved to room_1. The hat is moved to room_1. The hat is moved to the_hallway. The apple is moved to room_2. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_5. The hat is moved to room_4. The apple is moved to the_hallway,the_hallway,"The chess piece,The shoe",The ball,the_hallway,room_1,The story does not provide information on when Edward and Alice were in the same room as Bob.,room_1
The apple is moved to room_1. The apple is moved to the_hallway. The ball is moved to room_4. The apple is moved to room_1. The chess piece is moved to room_4. The chess piece is moved to room_5. The bottle is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to room_3. The chess piece is moved to room_2. The shoe is moved to room_4. The bottle is moved to room_5. The chess piece is moved to the_hallway. The hat is moved to room_2. The bottle is moved to room_2. The ball is moved to room_1. The bottle is moved to the_hallway. The chess piece is moved to room_4. The bottle is moved to room_4. The hat is moved to the_hallway. The shoe is moved to room_1. The shoe is moved to room_2. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_5. The chess piece is moved to room_3. The hat is moved to room_4. The chess piece is moved to room_4. The apple is moved to the_hallway. The apple is moved to room_2,room_1,"The bottle,The ball",The shoe,room_1,room_1,Alice moved to room_2.,room_2
The hat is moved to room_4. The chess piece is moved to room_4. The hat is moved to room_3. The chess piece is moved to room_3. The bottle is moved to room_4. The shoe is moved to room_4. The apple is moved to room_4. The apple is moved to room_1. The apple is moved to room_2. The apple is moved to the_hallway. The bottle is moved to room_3. The shoe is moved to room_3. The chess piece is moved to room_2. The chess piece is moved to room_1. The apple is moved to room_1. The apple is moved to room_5. The hat is moved to the_hallway. The apple is moved to room_4. The shoe is moved to room_2. The shoe is moved to room_1. The bottle is moved to the_hallway. The bottle is moved to room_4. The shoe is moved to the_hallway. The apple is moved to room_3. The ball is moved to room_1. The shoe is moved to room_2. The apple is moved to room_2. The shoe is moved to room_3. The ball is moved to the_hallway. The ball is moved to room_2,the_hallway,"The chess piece,The hat",The bottle,the_hallway,room_3,Frank moved to the hallway.,The bottle was moved to room_3.
The shoe is moved to room_1. The apple is moved to room_1. The apple is moved to the_hallway. The hat is moved to room_1. The bottle is moved to room_4. The apple is moved to room_1. The bottle is moved to room_5. The ball is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The chess piece is moved to room_1. The bottle is moved to room_1. The apple is moved to room_2. The apple is moved to room_3. The apple is moved to room_2. The hat is moved to the_hallway. The hat is moved to room_2. The shoe is moved to the_hallway. The apple is moved to room_3. The bottle is moved to room_5. The chess piece is moved to the_hallway. The chess piece is moved to room_4. The bottle is moved to room_2. The bottle is moved to room_3. The apple is moved to the_hallway. The bottle is moved to the_hallway. The hat is moved to room_3. The apple is moved to room_2. The hat is moved to room_2. The hat is moved to the_hallway,the_hallway,"The ball,The shoe",The chess piece,the_hallway,room_4,Edward moved to the hallway.,room_4
The shoe is moved to room_2. The ball is moved to room_4. The apple is moved to room_2. The ball is moved to room_1. The hat is moved to room_1. The ball is moved to the_hallway. The ball is moved to room_2. The apple is moved to room_3. The ball is moved to the_hallway. The bottle is moved to room_1. The chess piece is moved to room_1. The bottle is moved to room_5. The hat is moved to room_2. The ball is moved to room_4. The bottle is moved to room_4. The shoe is moved to room_1. The bottle is moved to room_1. The bottle is moved to the_hallway. The apple is moved to room_2. The shoe is moved to room_2. The chess piece is moved to room_2. The chess piece is moved to the_hallway. The shoe is moved to room_1. The ball is moved to room_1. The ball is moved to room_5. The apple is moved to room_3. The apple is moved to the_hallway. The shoe is moved to room_5. The ball is moved to room_1. The apple is moved to room_4,room_2,"The bottle,The hat",The chess piece,room_2,room_2,Edward went to the hallway.,the_hallway
The bottle is moved to room_1. The ball is moved to room_1. The hat is moved to room_1. The shoe is moved to room_2. The hat is moved to room_5. The shoe is moved to room_1. The shoe is moved to room_2. The chess piece is moved to room_1. The ball is moved to room_5. The bottle is moved to room_5. The chess piece is moved to room_5. The shoe is moved to room_1. The bottle is moved to room_4. The apple is moved to room_4. The ball is moved to room_1. The hat is moved to room_1. The hat is moved to room_5. The shoe is moved to the_hallway. The ball is moved to room_2. The shoe is moved to room_4. The chess piece is moved to room_4. The chess piece is moved to room_1. The apple is moved to room_5. The apple is moved to room_4. The shoe is moved to room_1. The shoe is moved to the_hallway. The apple is moved to room_5. The apple is moved to room_2. The shoe is moved to room_2. The apple is moved to the_hallway,room_4,"The ball,The bottle",The chess piece,room_4,room_4,Edward moved to room_5.,The chess piece was moved to room_5.
The bottle is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_2. The bottle is moved to room_2. The chess piece is moved to room_4. The bottle is moved to room_3. The hat is moved to room_3. The apple is moved to room_2. The ball is moved to room_4. The bottle is moved to the_hallway. The shoe is moved to room_4. The ball is moved to room_5. The hat is moved to room_2. The apple is moved to room_3. The hat is moved to room_3. The chess piece is moved to room_1. The bottle is moved to room_2. The chess piece is moved to room_2. The bottle is moved to the_hallway. The apple is moved to room_2. The shoe is moved to room_5. The shoe is moved to room_2. The bottle is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_4. The bottle is moved to room_5. The apple is moved to room_3. The hat is moved to the_hallway. The apple is moved to room_2. The bottle is moved to room_4,room_5,"The chess piece,The ball",The shoe,room_5,room_4,Alice moved to room_5.,room_5
The apple is moved to room_1. The apple is moved to the_hallway. The hat is moved to room_2. The bottle is moved to room_2. The shoe is moved to room_2. The shoe is moved to the_hallway. The chess piece is moved to room_2. The shoe is moved to room_4. The hat is moved to room_3. The apple is moved to room_1. The ball is moved to room_2. The shoe is moved to room_3. The chess piece is moved to room_1. The hat is moved to room_4. The bottle is moved to room_3. The shoe is moved to room_2. The apple is moved to the_hallway. The shoe is moved to the_hallway. The shoe is moved to room_2. The apple is moved to room_4. The ball is moved to room_3. The ball is moved to room_4. The hat is moved to room_3. The hat is moved to room_2. The hat is moved to room_1. The shoe is moved to room_1. The apple is moved to room_3. The hat is moved to room_5. The hat is moved to room_1. The hat is moved to room_2,room_3,"The chess piece,The bottle",The ball,room_3,room_3,Bob moved to room_4.,The ball was moved to room 4.
The apple is moved to room_2. The bottle is moved to room_1. The ball is moved to room_1. The apple is moved to room_3. The hat is moved to room_1. The bottle is moved to room_5. The ball is moved to room_5. The hat is moved to the_hallway. The hat is moved to room_1. The shoe is moved to room_1. The shoe is moved to room_5. The ball is moved to room_2. The apple is moved to room_2. The ball is moved to room_1. The chess piece is moved to room_4. The hat is moved to the_hallway. The apple is moved to room_1. The ball is moved to the_hallway. The bottle is moved to room_4. The ball is moved to room_1. The shoe is moved to room_4. The shoe is moved to room_3. The hat is moved to room_1. The hat is moved to room_2. The hat is moved to room_1. The chess piece is moved to room_1. The hat is moved to room_2. The chess piece is moved to room_2. The chess piece is moved to room_3. The apple is moved to room_2,room_4,"The ball,The bottle",The shoe,room_4,room_4,Alice went to room_4.,Room_4
The shoe is moved to room_4. The chess piece is moved to room_2. The bottle is moved to room_2. The hat is moved to room_2. The bottle is moved to room_1. The apple is moved to room_4. The shoe is moved to room_1. The apple is moved to room_3. The apple is moved to the_hallway. The bottle is moved to the_hallway. The ball is moved to room_2. The bottle is moved to room_4. The hat is moved to the_hallway. The shoe is moved to room_2. The apple is moved to room_1. The apple is moved to room_2. The bottle is moved to room_1. The hat is moved to room_2. The chess piece is moved to the_hallway. The apple is moved to room_3. The ball is moved to the_hallway. The ball is moved to room_4. The apple is moved to room_4. The shoe is moved to room_3. The bottle is moved to room_2. The shoe is moved to the_hallway. The bottle is moved to room_3. The bottle is moved to the_hallway. The bottle is moved to room_2. The bottle is moved to room_1,the_hallway,"The hat,The chess piece",The ball,the_hallway,room_4,The story does not provide information on when Charlie and Edward were in the same room as Bob.,room_4
The bottle is moved to room_2. The shoe is moved to room_2. The chess piece is moved to room_2. The bottle is moved to room_1. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The apple is moved to room_4. The apple is moved to room_5. The chess piece is moved to room_2. The ball is moved to room_2. The hat is moved to room_2. The ball is moved to room_3. The shoe is moved to room_3. The ball is moved to room_2. The ball is moved to the_hallway. The bottle is moved to the_hallway. The ball is moved to room_1. The apple is moved to room_2. The bottle is moved to room_1. The chess piece is moved to room_3. The hat is moved to room_3. The hat is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to the_hallway. The chess piece is moved to room_2. The apple is moved to the_hallway. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The bottle is moved to the_hallway. The apple is moved to room_4,room_3,"The ball,The shoe",The hat,room_3,room_4,Charlie moved to room_4.,room_4
The apple is moved to room_1. The chess piece is moved to room_1. The apple is moved to room_2. The chess piece is moved to room_5. The ball is moved to room_2. The hat is moved to room_1. The bottle is moved to room_1. The shoe is moved to room_2. The bottle is moved to room_5. The apple is moved to the_hallway. The hat is moved to room_5. The shoe is moved to room_1. The apple is moved to room_4. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The shoe is moved to the_hallway. The shoe is moved to room_1. The chess piece is moved to room_2. The bottle is moved to room_2. The apple is moved to room_1. The hat is moved to room_2. The hat is moved to room_1. The ball is moved to the_hallway. The shoe is moved to room_2. The apple is moved to the_hallway. The ball is moved to room_2. The shoe is moved to room_1. The shoe is moved to room_5. The ball is moved to room_3. The ball is moved to room_2,room_2,"The chess piece,The bottle",The hat,room_2,room_5,Charlie moved to room_5.,room_5
The chess piece is moved to room_2. The ball is moved to room_4. The apple is moved to room_2. The ball is moved to room_5. The apple is moved to room_1. The chess piece is moved to room_1. The bottle is moved to room_4. The apple is moved to the_hallway. The shoe is moved to room_4. The ball is moved to room_2. The hat is moved to room_4. The apple is moved to room_4. The ball is moved to the_hallway. The apple is moved to room_1. The ball is moved to room_4. The ball is moved to room_1. The chess piece is moved to the_hallway. The shoe is moved to room_5. The bottle is moved to room_5. The ball is moved to the_hallway. The hat is moved to room_5. The hat is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The chess piece is moved to room_1. The ball is moved to room_2. The ball is moved to room_3. The ball is moved to room_4. The ball is moved to room_1. The chess piece is moved to the_hallway,room_5,"The shoe,The bottle",The hat,room_5,room_5,Charlie moved to room_1.,room_5
The shoe is moved to room_2. The apple is moved to room_1. The bottle is moved to room_1. The ball is moved to room_1. The hat is moved to room_1. The shoe is moved to room_3. The ball is moved to room_5. The apple is moved to room_5. The chess piece is moved to room_1. The hat is moved to room_5. The chess piece is moved to room_5. The bottle is moved to the_hallway. The shoe is moved to room_4. The shoe is moved to room_3. The hat is moved to room_2. The shoe is moved to room_4. The bottle is moved to room_1. The ball is moved to room_2. The bottle is moved to room_5. The apple is moved to room_4. The chess piece is moved to room_4. The chess piece is moved to room_1. The ball is moved to room_3. The bottle is moved to room_4. The bottle is moved to room_3. The shoe is moved to room_5. The ball is moved to the_hallway. The ball is moved to room_4. The ball is moved to room_3. The ball is moved to room_2,room_4,"The hat,The apple",The chess piece,room_4,room_1,Edward moved to room_1.,The chess piece was moved to room_4.
The ball is moved to room_1. The bottle is moved to room_4. The bottle is moved to room_3. The apple is moved to room_4. The chess piece is moved to room_4. The hat is moved to room_4. The ball is moved to room_2. The ball is moved to room_1. The shoe is moved to room_4. The shoe is moved to room_3. The hat is moved to room_3. The chess piece is moved to room_5. The chess piece is moved to room_1. The shoe is moved to room_4. The chess piece is moved to room_2. The bottle is moved to the_hallway. The chess piece is moved to the_hallway. The ball is moved to room_5. The apple is moved to room_3. The apple is moved to room_4. The hat is moved to room_4. The hat is moved to room_5. The chess piece is moved to room_4. The ball is moved to room_1. The ball is moved to room_5. The ball is moved to room_1. The chess piece is moved to room_3. The ball is moved to the_hallway. The chess piece is moved to the_hallway. The ball is moved to room_2,room_4,"The bottle,The shoe",The hat,room_4,room_4,Charlie moved to room_3.,room_3
The chess piece is moved to room_4. The shoe is moved to room_4. The bottle is moved to room_1. The shoe is moved to room_3. The hat is moved to room_1. The shoe is moved to room_4. The apple is moved to room_1. The ball is moved to room_1. The bottle is moved to room_5. The ball is moved to room_5. The hat is moved to room_5. The apple is moved to room_2. The chess piece is moved to room_5. The shoe is moved to room_3. The ball is moved to room_4. The apple is moved to room_3. The shoe is moved to the_hallway. The shoe is moved to room_1. The bottle is moved to room_1. The shoe is moved to room_2. The hat is moved to room_1. The hat is moved to room_2. The apple is moved to room_4. The apple is moved to room_3. The shoe is moved to room_3. The shoe is moved to room_2. The shoe is moved to the_hallway. The shoe is moved to room_1. The chess piece is moved to room_1. The apple is moved to room_2,room_1,"The ball,The bottle",The hat,room_1,room_1,Charlie moved to room_5.,room_5
The hat is moved to room_2. The ball is moved to room_4. The apple is moved to room_4. The ball is moved to room_3. The apple is moved to room_1. The chess piece is moved to room_2. The apple is moved to the_hallway. The ball is moved to room_2. The shoe is moved to room_2. The apple is moved to room_4. The bottle is moved to room_2. The ball is moved to the_hallway. The apple is moved to room_1. The shoe is moved to room_1. The hat is moved to room_3. The ball is moved to room_1. The ball is moved to the_hallway. The chess piece is moved to the_hallway. The ball is moved to room_4. The hat is moved to room_4. The bottle is moved to the_hallway. The bottle is moved to room_4. The apple is moved to room_5. The apple is moved to room_2. The apple is moved to the_hallway. The hat is moved to room_1. The hat is moved to the_hallway. The hat is moved to room_4. The hat is moved to room_1. The apple is moved to room_4,the_hallway,"The shoe,The chess piece",The bottle,the_hallway,room_4,The story does not provide information on when Alice and Edward were in the same room as Frank.,The bottle was moved to room_4.
The hat is moved to room_4. The apple is moved to room_1. The chess piece is moved to room_2. The bottle is moved to room_2. The hat is moved to room_5. The chess piece is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_1. The chess piece is moved to room_5. The ball is moved to room_1. The shoe is moved to room_1. The ball is moved to room_5. The bottle is moved to room_4. The bottle is moved to room_5. The apple is moved to the_hallway. The ball is moved to room_4. The bottle is moved to room_2. The ball is moved to room_1. The ball is moved to room_5. The hat is moved to room_5. The shoe is moved to the_hallway. The shoe is moved to room_4. The bottle is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_1. The hat is moved to the_hallway. The chess piece is moved to room_4. The chess piece is moved to room_5. The bottle is moved to room_1. The hat is moved to room_4,the_hallway,"The ball,The apple",The shoe,the_hallway,room_4,The story does not provide information on when Bob and Danny were in the same room as Alice.,room_4
The apple is moved to room_2. The apple is moved to room_3. The ball is moved to room_1. The apple is moved to the_hallway. The hat is moved to room_2. The apple is moved to room_1. The apple is moved to the_hallway. The ball is moved to room_2. The bottle is moved to room_4. The shoe is moved to room_2. The chess piece is moved to room_2. The apple is moved to room_4. The shoe is moved to room_3. The apple is moved to room_5. The ball is moved to the_hallway. The ball is moved to room_4. The bottle is moved to room_3. The bottle is moved to room_4. The hat is moved to the_hallway. The apple is moved to room_1. The chess piece is moved to room_3. The chess piece is moved to the_hallway. The ball is moved to room_1. The ball is moved to room_2. The apple is moved to the_hallway. The apple is moved to room_2. The apple is moved to room_3. The bottle is moved to room_1. The apple is moved to room_4. The apple is moved to room_3,room_3,"The hat,The shoe",The chess piece,room_3,room_3,Edward moved to room_3.,The chess piece was moved to room_3.
