Story,Tom_Label,P1,P2,WM_Label,TOM Responses,WM Responses Humans,WM Responses Objects
The apple is moved to room_1. The bottle is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to room_1. The chess piece is moved to room_2. The shoe is moved to room_1. The chess piece is moved to the_hallway. The hat is moved to room_1. The hat is moved to room_5. The shoe is moved to room_5. The apple is moved to room_5. The ball is moved to room_1. The shoe is moved to room_2. The bottle is moved to room_3. The ball is moved to the_hallway. The hat is moved to room_1. The ball is moved to room_1. The chess piece is moved to room_4. The chess piece is moved to room_3. The bottle is moved to room_4. The apple is moved to room_2. The apple is moved to room_1. The chess piece is moved to room_4. The chess piece is moved to room_1. The bottle is moved to room_5. The ball is moved to room_2. The bottle is moved to room_1. The bottle is moved to the_hallway. The chess piece is moved to room_5. The bottle is moved to room_1,room_2,"The hat,The shoe",The apple,room_2,room_5,Room_2,room_5
The ball is moved to room_4. The apple is moved to room_4. The chess piece is moved to room_4. The ball is moved to room_3. The shoe is moved to room_4. The bottle is moved to room_2. The hat is moved to room_1. The chess piece is moved to room_3. The bottle is moved to the_hallway. The bottle is moved to room_4. The shoe is moved to room_3. The hat is moved to the_hallway. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_5. The hat is moved to room_1. The bottle is moved to room_3. The ball is moved to room_4. The apple is moved to room_5. The chess piece is moved to room_2. The shoe is moved to room_4. The shoe is moved to room_1. The apple is moved to room_1. The hat is moved to the_hallway. The apple is moved to room_2. The apple is moved to room_3. The apple is moved to room_4. The apple is moved to room_3. The hat is moved to room_2. The bottle is moved to room_4,room_4,"The chess piece,The ball",The shoe,room_4,room_4,room_3,room_3
The chess piece is moved to room_1. The chess piece is moved to the_hallway. The bottle is moved to room_4. The bottle is moved to room_3. The bottle is moved to the_hallway. The bottle is moved to room_2. The chess piece is moved to room_1. The apple is moved to room_2. The hat is moved to room_2. The ball is moved to room_2. The shoe is moved to room_2. The apple is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_3. The chess piece is moved to room_2. The chess piece is moved to room_3. The chess piece is moved to room_4. The chess piece is moved to room_3. The apple is moved to the_hallway. The ball is moved to room_3. The shoe is moved to room_3. The shoe is moved to the_hallway. The chess piece is moved to the_hallway. The bottle is moved to room_2. The apple is moved to room_2. The chess piece is moved to room_4. The bottle is moved to the_hallway. The bottle is moved to room_2. The apple is moved to room_3. The apple is moved to room_2,room_3,"The ball,The hat",The shoe,room_3,room_3,the_hallway,the_hallway
The bottle is moved to room_2. The hat is moved to room_1. The shoe is moved to room_4. The shoe is moved to room_3. The ball is moved to room_4. The ball is moved to room_3. The bottle is moved to room_3. The apple is moved to room_4. The bottle is moved to room_2. The chess piece is moved to room_2. The apple is moved to room_3. The chess piece is moved to room_3. The chess piece is moved to room_2. The bottle is moved to room_1. The hat is moved to room_5. The bottle is moved to the_hallway. The bottle is moved to room_1. The chess piece is moved to room_3. The shoe is moved to the_hallway. The hat is moved to room_4. The apple is moved to the_hallway. The apple is moved to room_1. The hat is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3. The bottle is moved to room_5. The chess piece is moved to room_2. The bottle is moved to room_4. The bottle is moved to room_1. The hat is moved to room_4,the_hallway,"The ball,The shoe",The apple,the_hallway,room_1,the_hallway,The apple was moved to room_3.
The apple is moved to room_2. The hat is moved to room_4. The ball is moved to room_1. The ball is moved to room_2. The ball is moved to room_3. The bottle is moved to room_1. The hat is moved to room_1. The bottle is moved to room_2. The chess piece is moved to room_2. The bottle is moved to the_hallway. The shoe is moved to room_2. The bottle is moved to room_2. The hat is moved to room_5. The apple is moved to the_hallway. The bottle is moved to room_1. The ball is moved to room_2. The bottle is moved to room_5. The chess piece is moved to room_3. The apple is moved to room_1. The hat is moved to room_2. The shoe is moved to room_3. The shoe is moved to room_4. The bottle is moved to room_1. The bottle is moved to the_hallway. The ball is moved to the_hallway. The ball is moved to room_2. The hat is moved to room_1. The ball is moved to the_hallway. The hat is moved to the_hallway. The bottle is moved to room_1,room_3,"The apple,The chess piece",The shoe,room_3,room_4,room_4,room_4
The bottle is moved to room_2. The shoe is moved to room_2. The apple is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to room_3. The ball is moved to room_1. The apple is moved to room_3. The ball is moved to room_2. The chess piece is moved to room_2. The ball is moved to the_hallway. The hat is moved to room_2. The bottle is moved to the_hallway. The shoe is moved to room_1. The ball is moved to room_4. The apple is moved to room_2. The shoe is moved to room_5. The chess piece is moved to the_hallway. The ball is moved to room_1. The ball is moved to room_2. The apple is moved to the_hallway. The hat is moved to the_hallway. The hat is moved to room_1. The apple is moved to room_4. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The ball is moved to room_1. The chess piece is moved to room_2. The chess piece is moved to room_1. The ball is moved to the_hallway. The apple is moved to room_1,the_hallway,"The shoe,The bottle",The hat,the_hallway,room_2,Charlie never moved to the same room as Alice and Frank at the same time.,room_1
The bottle is moved to room_1. The hat is moved to room_1. The chess piece is moved to room_1. The ball is moved to room_1. The apple is moved to room_2. The bottle is moved to room_5. The hat is moved to room_5. The chess piece is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_5. The ball is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3. The shoe is moved to room_2. The hat is moved to room_2. The bottle is moved to room_1. The apple is moved to room_3. The apple is moved to room_4. The shoe is moved to room_1. The shoe is moved to the_hallway. The ball is moved to room_1. The ball is moved to the_hallway. The apple is moved to room_3. The apple is moved to room_4. The apple is moved to room_5. The shoe is moved to room_4. The chess piece is moved to the_hallway. The chess piece is moved to room_4. The apple is moved to room_2. The shoe is moved to room_1,room_1,"The hat,The bottle",The ball,room_1,room_1,the_hallway,the_hallway
The bottle is moved to room_1. The ball is moved to room_1. The hat is moved to room_1. The apple is moved to room_1. The apple is moved to room_2. The chess piece is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The shoe is moved to room_1. The hat is moved to the_hallway. The bottle is moved to room_2. The apple is moved to room_2. The chess piece is moved to room_5. The ball is moved to the_hallway. The chess piece is moved to room_4. The apple is moved to room_1. The hat is moved to room_4. The bottle is moved to room_3. The shoe is moved to the_hallway. The shoe is moved to room_2. The chess piece is moved to room_3. The hat is moved to room_5. The hat is moved to room_4. The apple is moved to room_5. The apple is moved to room_2. The apple is moved to the_hallway. The chess piece is moved to room_4. The hat is moved to room_5,the_hallway,"The bottle,The ball",The shoe,the_hallway,room_2,room_2,room_2
The hat is moved to room_2. The bottle is moved to room_1. The hat is moved to room_1. The chess piece is moved to room_1. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_2. The hat is moved to the_hallway. The shoe is moved to room_4. The apple is moved to room_2. The ball is moved to room_1. The chess piece is moved to room_2. The hat is moved to room_2. The bottle is moved to room_2. The apple is moved to room_1. The chess piece is moved to the_hallway. The shoe is moved to room_5. The shoe is moved to room_2. The chess piece is moved to room_1. The chess piece is moved to room_2. The ball is moved to room_2. The ball is moved to the_hallway. The shoe is moved to the_hallway. The shoe is moved to room_2. The apple is moved to the_hallway. The apple is moved to room_1. The shoe is moved to room_1. The shoe is moved to room_5. The shoe is moved to room_1. The apple is moved to room_5,room_2,"The chess piece,The bottle",The ball,room_2,room_1,the_hallway,the_hallway
The shoe is moved to room_4. The hat is moved to room_4. The hat is moved to room_5. The ball is moved to room_4. The chess piece is moved to room_2. The hat is moved to room_4. The apple is moved to room_4. The hat is moved to room_1. The ball is moved to room_3. The shoe is moved to room_3. The apple is moved to room_3. The bottle is moved to room_4. The shoe is moved to room_4. The chess piece is moved to room_1. The shoe is moved to room_3. The hat is moved to room_2. The ball is moved to room_4. The hat is moved to the_hallway. The chess piece is moved to the_hallway. The bottle is moved to room_1. The apple is moved to room_4. The apple is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3. The chess piece is moved to room_4. The hat is moved to room_2. The bottle is moved to room_5. The chess piece is moved to room_1. The bottle is moved to room_2. The bottle is moved to room_1,room_4,"The shoe,The ball",The apple,room_4,room_4,room_4,room_3
The apple is moved to room_2. The chess piece is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_2. The bottle is moved to room_4. The bottle is moved to room_1. The shoe is moved to room_2. The ball is moved to room_2. The apple is moved to room_3. The bottle is moved to room_5. The hat is moved to room_2. The chess piece is moved to the_hallway. The ball is moved to the_hallway. The shoe is moved to the_hallway. The chess piece is moved to room_2. The chess piece is moved to room_3. The apple is moved to room_4. The bottle is moved to room_1. The bottle is moved to room_5. The apple is moved to room_1. The hat is moved to the_hallway. The hat is moved to room_4. The bottle is moved to room_4. The bottle is moved to room_5. The bottle is moved to room_2. The bottle is moved to room_1. The bottle is moved to the_hallway. The bottle is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_1,the_hallway,"The shoe,The ball",The hat,the_hallway,room_2,the_hallway,room_4
The shoe is moved to room_1. The apple is moved to room_2. The chess piece is moved to room_4. The chess piece is moved to room_5. The apple is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The apple is moved to room_5. The bottle is moved to room_1. The chess piece is moved to room_1. The hat is moved to room_1. The shoe is moved to the_hallway. The shoe is moved to room_4. The ball is moved to room_4. The ball is moved to room_5. The ball is moved to room_2. The ball is moved to room_1. The chess piece is moved to room_2. The shoe is moved to room_3. The bottle is moved to room_2. The hat is moved to room_2. The hat is moved to the_hallway. The apple is moved to room_1. The ball is moved to room_2. The apple is moved to room_5. The ball is moved to room_1. The chess piece is moved to room_3. The ball is moved to the_hallway. The ball is moved to room_4. The apple is moved to room_1,room_2,"The shoe,The bottle",The hat,room_2,room_2,the_hallway,the_hallway
The apple is moved to room_4. The ball is moved to room_1. The chess piece is moved to room_4. The apple is moved to room_3. The chess piece is moved to room_3. The shoe is moved to room_1. The ball is moved to room_5. The bottle is moved to room_1. The bottle is moved to room_5. The apple is moved to room_4. The shoe is moved to room_5. The bottle is moved to room_4. The bottle is moved to room_3. The apple is moved to room_1. The ball is moved to room_1. The hat is moved to room_2. The chess piece is moved to the_hallway. The chess piece is moved to room_2. The apple is moved to the_hallway. The chess piece is moved to the_hallway. The shoe is moved to room_1. The shoe is moved to room_2. The chess piece is moved to room_4. The hat is moved to room_1. The chess piece is moved to room_1. The apple is moved to room_4. The chess piece is moved to the_hallway. The chess piece is moved to room_4. The apple is moved to room_1. The hat is moved to room_2,room_1,"The bottle,The ball",The shoe,room_1,room_1,Room_2,Room_1
The ball is moved to room_1. The shoe is moved to room_1. The shoe is moved to room_5. The chess piece is moved to room_1. The hat is moved to room_2. The hat is moved to the_hallway. The apple is moved to room_1. The ball is moved to the_hallway. The bottle is moved to room_1. The bottle is moved to room_5. The chess piece is moved to room_5. The ball is moved to room_4. The bottle is moved to room_2. The ball is moved to room_5. The hat is moved to room_2. The apple is moved to the_hallway. The shoe is moved to room_1. The bottle is moved to the_hallway. The hat is moved to the_hallway. The ball is moved to room_2. The chess piece is moved to room_1. The chess piece is moved to room_2. The apple is moved to room_4. The hat is moved to room_1. The ball is moved to room_1. The apple is moved to room_1. The apple is moved to room_5. The ball is moved to room_5. The hat is moved to room_2. The apple is moved to room_1,room_1,"The bottle,The shoe",The chess piece,room_1,room_2,Room_2,room_2
The bottle is moved to room_4. The chess piece is moved to room_2. The bottle is moved to room_3. The chess piece is moved to room_3. The shoe is moved to room_4. The hat is moved to room_1. The hat is moved to the_hallway. The apple is moved to room_4. The bottle is moved to room_4. The bottle is moved to room_1. The ball is moved to room_4. The chess piece is moved to the_hallway. The shoe is moved to room_3. The chess piece is moved to room_2. The bottle is moved to room_5. The chess piece is moved to room_3. The apple is moved to room_3. The chess piece is moved to room_4. The hat is moved to room_2. The bottle is moved to room_2. The ball is moved to room_3. The ball is moved to the_hallway. The hat is moved to the_hallway. The chess piece is moved to room_5. The chess piece is moved to room_4. The hat is moved to room_4. The hat is moved to room_5. The chess piece is moved to room_5. The chess piece is moved to room_4. The chess piece is moved to room_3,room_3,"The apple,The shoe",The ball,room_3,room_3,the_hallway,The ball was never in the same room as the apple and the shoe at the same time.
The apple is moved to room_4. The bottle is moved to room_2. The shoe is moved to room_2. The apple is moved to room_5. The chess piece is moved to room_2. The hat is moved to room_2. The hat is moved to room_1. The apple is moved to room_4. The apple is moved to room_1. The apple is moved to the_hallway. The ball is moved to room_2. The shoe is moved to the_hallway. The bottle is moved to room_1. The apple is moved to room_4. The bottle is moved to the_hallway. The bottle is moved to room_1. The hat is moved to the_hallway. The chess piece is moved to the_hallway. The apple is moved to room_3. The chess piece is moved to room_4. The ball is moved to the_hallway. The ball is moved to room_1. The hat is moved to room_1. The hat is moved to the_hallway. The apple is moved to room_2. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_5. The hat is moved to room_4. The apple is moved to the_hallway,the_hallway,"The chess piece,The shoe",The ball,the_hallway,room_1,Bob was never in the same room as Edward and Alice at the same time.,room_1
The apple is moved to room_1. The apple is moved to the_hallway. The ball is moved to room_4. The apple is moved to room_1. The chess piece is moved to room_4. The chess piece is moved to room_5. The bottle is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to room_3. The chess piece is moved to room_2. The shoe is moved to room_4. The bottle is moved to room_5. The chess piece is moved to the_hallway. The hat is moved to room_2. The bottle is moved to room_2. The ball is moved to room_1. The bottle is moved to the_hallway. The chess piece is moved to room_4. The bottle is moved to room_4. The hat is moved to the_hallway. The shoe is moved to room_1. The shoe is moved to room_2. The hat is moved to room_2. The hat is moved to room_1. The hat is moved to room_5. The chess piece is moved to room_3. The hat is moved to room_4. The chess piece is moved to room_4. The apple is moved to the_hallway. The apple is moved to room_2,room_1,"The bottle,The ball",The shoe,room_1,room_1,room_2,room_2
The hat is moved to room_4. The chess piece is moved to room_4. The hat is moved to room_3. The chess piece is moved to room_3. The bottle is moved to room_4. The shoe is moved to room_4. The apple is moved to room_4. The apple is moved to room_1. The apple is moved to room_2. The apple is moved to the_hallway. The bottle is moved to room_3. The shoe is moved to room_3. The chess piece is moved to room_2. The chess piece is moved to room_1. The apple is moved to room_1. The apple is moved to room_5. The hat is moved to the_hallway. The apple is moved to room_4. The shoe is moved to room_2. The shoe is moved to room_1. The bottle is moved to the_hallway. The bottle is moved to room_4. The shoe is moved to the_hallway. The apple is moved to room_3. The ball is moved to room_1. The shoe is moved to room_2. The apple is moved to room_2. The shoe is moved to room_3. The ball is moved to the_hallway. The ball is moved to room_2,the_hallway,"The chess piece,The hat",The bottle,the_hallway,room_4,the_hallway,room_3
The shoe is moved to room_1. The apple is moved to room_1. The apple is moved to the_hallway. The hat is moved to room_1. The bottle is moved to room_4. The apple is moved to room_1. The bottle is moved to room_5. The ball is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The chess piece is moved to room_1. The bottle is moved to room_1. The apple is moved to room_2. The apple is moved to room_3. The apple is moved to room_2. The hat is moved to the_hallway. The hat is moved to room_2. The shoe is moved to the_hallway. The apple is moved to room_3. The bottle is moved to room_5. The chess piece is moved to the_hallway. The chess piece is moved to room_4. The bottle is moved to room_2. The bottle is moved to room_3. The apple is moved to the_hallway. The bottle is moved to the_hallway. The hat is moved to room_3. The apple is moved to room_2. The hat is moved to room_2. The hat is moved to the_hallway,the_hallway,"The ball,The shoe",The chess piece,the_hallway,room_4,the_hallway,room_4
The shoe is moved to room_2. The ball is moved to room_4. The apple is moved to room_2. The ball is moved to room_1. The hat is moved to room_1. The ball is moved to the_hallway. The ball is moved to room_2. The apple is moved to room_3. The ball is moved to the_hallway. The bottle is moved to room_1. The chess piece is moved to room_1. The bottle is moved to room_5. The hat is moved to room_2. The ball is moved to room_4. The bottle is moved to room_4. The shoe is moved to room_1. The bottle is moved to room_1. The bottle is moved to the_hallway. The apple is moved to room_2. The shoe is moved to room_2. The chess piece is moved to room_2. The chess piece is moved to the_hallway. The shoe is moved to room_1. The ball is moved to room_1. The ball is moved to room_5. The apple is moved to room_3. The apple is moved to the_hallway. The shoe is moved to room_5. The ball is moved to room_1. The apple is moved to room_4,room_2,"The bottle,The hat",The chess piece,room_2,room_2,the_hallway,the_hallway
The bottle is moved to room_1. The ball is moved to room_1. The hat is moved to room_1. The shoe is moved to room_2. The hat is moved to room_5. The shoe is moved to room_1. The shoe is moved to room_2. The chess piece is moved to room_1. The ball is moved to room_5. The bottle is moved to room_5. The chess piece is moved to room_5. The shoe is moved to room_1. The bottle is moved to room_4. The apple is moved to room_4. The ball is moved to room_1. The hat is moved to room_1. The hat is moved to room_5. The shoe is moved to the_hallway. The ball is moved to room_2. The shoe is moved to room_4. The chess piece is moved to room_4. The chess piece is moved to room_1. The apple is moved to room_5. The apple is moved to room_4. The shoe is moved to room_1. The shoe is moved to the_hallway. The apple is moved to room_5. The apple is moved to room_2. The shoe is moved to room_2. The apple is moved to the_hallway,room_4,"The ball,The bottle",The chess piece,room_4,room_1,Room_5,room_5
The bottle is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_2. The bottle is moved to room_2. The chess piece is moved to room_4. The bottle is moved to room_3. The hat is moved to room_3. The apple is moved to room_2. The ball is moved to room_4. The bottle is moved to the_hallway. The shoe is moved to room_4. The ball is moved to room_5. The hat is moved to room_2. The apple is moved to room_3. The hat is moved to room_3. The chess piece is moved to room_1. The bottle is moved to room_2. The chess piece is moved to room_2. The bottle is moved to the_hallway. The apple is moved to room_2. The shoe is moved to room_5. The shoe is moved to room_2. The bottle is moved to room_1. The apple is moved to the_hallway. The apple is moved to room_4. The bottle is moved to room_5. The apple is moved to room_3. The hat is moved to the_hallway. The apple is moved to room_2. The bottle is moved to room_4,room_5,"The chess piece,The ball",The shoe,room_5,room_4,room_5,room_5
The apple is moved to room_1. The apple is moved to the_hallway. The hat is moved to room_2. The bottle is moved to room_2. The shoe is moved to room_2. The shoe is moved to the_hallway. The chess piece is moved to room_2. The shoe is moved to room_4. The hat is moved to room_3. The apple is moved to room_1. The ball is moved to room_2. The shoe is moved to room_3. The chess piece is moved to room_1. The hat is moved to room_4. The bottle is moved to room_3. The shoe is moved to room_2. The apple is moved to the_hallway. The shoe is moved to the_hallway. The shoe is moved to room_2. The apple is moved to room_4. The ball is moved to room_3. The ball is moved to room_4. The hat is moved to room_3. The hat is moved to room_2. The hat is moved to room_1. The shoe is moved to room_1. The apple is moved to room_3. The hat is moved to room_5. The hat is moved to room_1. The hat is moved to room_2,room_3,"The chess piece,The bottle",The ball,room_3,room_3,room_4,room_4
The apple is moved to room_2. The bottle is moved to room_1. The ball is moved to room_1. The apple is moved to room_3. The hat is moved to room_1. The bottle is moved to room_5. The ball is moved to room_5. The hat is moved to the_hallway. The hat is moved to room_1. The shoe is moved to room_1. The shoe is moved to room_5. The ball is moved to room_2. The apple is moved to room_2. The ball is moved to room_1. The chess piece is moved to room_4. The hat is moved to the_hallway. The apple is moved to room_1. The ball is moved to the_hallway. The bottle is moved to room_4. The ball is moved to room_1. The shoe is moved to room_4. The shoe is moved to room_3. The hat is moved to room_1. The hat is moved to room_2. The hat is moved to room_1. The chess piece is moved to room_1. The hat is moved to room_2. The chess piece is moved to room_2. The chess piece is moved to room_3. The apple is moved to room_2,room_4,"The ball,The bottle",The shoe,room_4,room_4,room_4,room_3
The shoe is moved to room_4. The chess piece is moved to room_2. The bottle is moved to room_2. The hat is moved to room_2. The bottle is moved to room_1. The apple is moved to room_4. The shoe is moved to room_1. The apple is moved to room_3. The apple is moved to the_hallway. The bottle is moved to the_hallway. The ball is moved to room_2. The bottle is moved to room_4. The hat is moved to the_hallway. The shoe is moved to room_2. The apple is moved to room_1. The apple is moved to room_2. The bottle is moved to room_1. The hat is moved to room_2. The chess piece is moved to the_hallway. The apple is moved to room_3. The ball is moved to the_hallway. The ball is moved to room_4. The apple is moved to room_4. The shoe is moved to room_3. The bottle is moved to room_2. The shoe is moved to the_hallway. The bottle is moved to room_3. The bottle is moved to the_hallway. The bottle is moved to room_2. The bottle is moved to room_1,the_hallway,"The hat,The chess piece",The ball,the_hallway,room_4,Bob did not go anywhere when he was in the same room as Charlie and Edward.,"The ball was never in the same room as both the hat and the chess piece at the same time, so it was not moved from there."
The bottle is moved to room_2. The shoe is moved to room_2. The chess piece is moved to room_2. The bottle is moved to room_1. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The apple is moved to room_4. The apple is moved to room_5. The chess piece is moved to room_2. The ball is moved to room_2. The hat is moved to room_2. The ball is moved to room_3. The shoe is moved to room_3. The ball is moved to room_2. The ball is moved to the_hallway. The bottle is moved to the_hallway. The ball is moved to room_1. The apple is moved to room_2. The bottle is moved to room_1. The chess piece is moved to room_3. The hat is moved to room_3. The hat is moved to room_4. The chess piece is moved to room_2. The chess piece is moved to the_hallway. The chess piece is moved to room_2. The apple is moved to the_hallway. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The bottle is moved to the_hallway. The apple is moved to room_4,room_3,"The ball,The shoe",The hat,room_3,room_3,room_4,room_4
The apple is moved to room_1. The chess piece is moved to room_1. The apple is moved to room_2. The chess piece is moved to room_5. The ball is moved to room_2. The hat is moved to room_1. The bottle is moved to room_1. The shoe is moved to room_2. The bottle is moved to room_5. The apple is moved to the_hallway. The hat is moved to room_5. The shoe is moved to room_1. The apple is moved to room_4. The chess piece is moved to room_1. The chess piece is moved to the_hallway. The shoe is moved to the_hallway. The shoe is moved to room_1. The chess piece is moved to room_2. The bottle is moved to room_2. The apple is moved to room_1. The hat is moved to room_2. The hat is moved to room_1. The ball is moved to the_hallway. The shoe is moved to room_2. The apple is moved to the_hallway. The ball is moved to room_2. The shoe is moved to room_1. The shoe is moved to room_5. The ball is moved to room_3. The ball is moved to room_2,room_2,"The chess piece,The bottle",The hat,room_2,room_2,Room_2,room_5
The chess piece is moved to room_2. The ball is moved to room_4. The apple is moved to room_2. The ball is moved to room_5. The apple is moved to room_1. The chess piece is moved to room_1. The bottle is moved to room_4. The apple is moved to the_hallway. The shoe is moved to room_4. The ball is moved to room_2. The hat is moved to room_4. The apple is moved to room_4. The ball is moved to the_hallway. The apple is moved to room_1. The ball is moved to room_4. The ball is moved to room_1. The chess piece is moved to the_hallway. The shoe is moved to room_5. The bottle is moved to room_5. The ball is moved to the_hallway. The hat is moved to room_5. The hat is moved to room_1. The apple is moved to room_2. The apple is moved to room_1. The chess piece is moved to room_1. The ball is moved to room_2. The ball is moved to room_3. The ball is moved to room_4. The ball is moved to room_1. The chess piece is moved to the_hallway,room_5,"The shoe,The bottle",The hat,room_5,room_1,Room_1,room_5
The shoe is moved to room_2. The apple is moved to room_1. The bottle is moved to room_1. The ball is moved to room_1. The hat is moved to room_1. The shoe is moved to room_3. The ball is moved to room_5. The apple is moved to room_5. The chess piece is moved to room_1. The hat is moved to room_5. The chess piece is moved to room_5. The bottle is moved to the_hallway. The shoe is moved to room_4. The shoe is moved to room_3. The hat is moved to room_2. The shoe is moved to room_4. The bottle is moved to room_1. The ball is moved to room_2. The bottle is moved to room_5. The apple is moved to room_4. The chess piece is moved to room_4. The chess piece is moved to room_1. The ball is moved to room_3. The bottle is moved to room_4. The bottle is moved to room_3. The shoe is moved to room_5. The ball is moved to the_hallway. The ball is moved to room_4. The ball is moved to room_3. The ball is moved to room_2,room_4,"The hat,The apple",The chess piece,room_4,room_1,Room_1,room_4
The ball is moved to room_1. The bottle is moved to room_4. The bottle is moved to room_3. The apple is moved to room_4. The chess piece is moved to room_4. The hat is moved to room_4. The ball is moved to room_2. The ball is moved to room_1. The shoe is moved to room_4. The shoe is moved to room_3. The hat is moved to room_3. The chess piece is moved to room_5. The chess piece is moved to room_1. The shoe is moved to room_4. The chess piece is moved to room_2. The bottle is moved to the_hallway. The chess piece is moved to the_hallway. The ball is moved to room_5. The apple is moved to room_3. The apple is moved to room_4. The hat is moved to room_4. The hat is moved to room_5. The chess piece is moved to room_4. The ball is moved to room_1. The ball is moved to room_5. The ball is moved to room_1. The chess piece is moved to room_3. The ball is moved to the_hallway. The chess piece is moved to the_hallway. The ball is moved to room_2,room_4,"The bottle,The shoe",The hat,room_4,room_5,Room_5,room_5
The chess piece is moved to room_4. The shoe is moved to room_4. The bottle is moved to room_1. The shoe is moved to room_3. The hat is moved to room_1. The shoe is moved to room_4. The apple is moved to room_1. The ball is moved to room_1. The bottle is moved to room_5. The ball is moved to room_5. The hat is moved to room_5. The apple is moved to room_2. The chess piece is moved to room_5. The shoe is moved to room_3. The ball is moved to room_4. The apple is moved to room_3. The shoe is moved to the_hallway. The shoe is moved to room_1. The bottle is moved to room_1. The shoe is moved to room_2. The hat is moved to room_1. The hat is moved to room_2. The apple is moved to room_4. The apple is moved to room_3. The shoe is moved to room_3. The shoe is moved to room_2. The shoe is moved to the_hallway. The shoe is moved to room_1. The chess piece is moved to room_1. The apple is moved to room_2,room_1,"The ball,The bottle",The hat,room_1,room_5,Room_5,room_5
The hat is moved to room_2. The ball is moved to room_4. The apple is moved to room_4. The ball is moved to room_3. The apple is moved to room_1. The chess piece is moved to room_2. The apple is moved to the_hallway. The ball is moved to room_2. The shoe is moved to room_2. The apple is moved to room_4. The bottle is moved to room_2. The ball is moved to the_hallway. The apple is moved to room_1. The shoe is moved to room_1. The hat is moved to room_3. The ball is moved to room_1. The ball is moved to the_hallway. The chess piece is moved to the_hallway. The ball is moved to room_4. The hat is moved to room_4. The bottle is moved to the_hallway. The bottle is moved to room_4. The apple is moved to room_5. The apple is moved to room_2. The apple is moved to the_hallway. The hat is moved to room_1. The hat is moved to the_hallway. The hat is moved to room_4. The hat is moved to room_1. The apple is moved to room_4,the_hallway,"The shoe,The chess piece",The bottle,the_hallway,room_4,Frank did not go anywhere when he was in the same room as Alice and Edward.,room_4
The hat is moved to room_4. The apple is moved to room_1. The chess piece is moved to room_2. The bottle is moved to room_2. The hat is moved to room_5. The chess piece is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_1. The chess piece is moved to room_5. The ball is moved to room_1. The shoe is moved to room_1. The ball is moved to room_5. The bottle is moved to room_4. The bottle is moved to room_5. The apple is moved to the_hallway. The ball is moved to room_4. The bottle is moved to room_2. The ball is moved to room_1. The ball is moved to room_5. The hat is moved to room_5. The shoe is moved to the_hallway. The shoe is moved to room_4. The bottle is moved to room_1. The bottle is moved to the_hallway. The hat is moved to room_1. The hat is moved to the_hallway. The chess piece is moved to room_4. The chess piece is moved to room_5. The bottle is moved to room_1. The hat is moved to room_4,the_hallway,"The ball,The apple",The shoe,the_hallway,room_4,Alice never went to a room with either Bob or Danny.,room_4
The apple is moved to room_2. The apple is moved to room_3. The ball is moved to room_1. The apple is moved to the_hallway. The hat is moved to room_2. The apple is moved to room_1. The apple is moved to the_hallway. The ball is moved to room_2. The bottle is moved to room_4. The shoe is moved to room_2. The chess piece is moved to room_2. The apple is moved to room_4. The shoe is moved to room_3. The apple is moved to room_5. The ball is moved to the_hallway. The ball is moved to room_4. The bottle is moved to room_3. The bottle is moved to room_4. The hat is moved to the_hallway. The apple is moved to room_1. The chess piece is moved to room_3. The chess piece is moved to the_hallway. The ball is moved to room_1. The ball is moved to room_2. The apple is moved to the_hallway. The apple is moved to room_2. The apple is moved to room_3. The bottle is moved to room_1. The apple is moved to room_4. The apple is moved to room_3,room_3,"The hat,The shoe",The chess piece,room_3,room_2,the_hallway,the_hallway
